"player_id","supercoach_id","first_name","last_name","team","pos","average","price"
297354,390,"Karl","Amon","HAW","MID",86.48,483300
293957,662,"Brodie","Grundy","SYD","RUC",86.24,481900
1008280,725,"Ed","Richards","WBD","DEF",86.21,481800
993794,403,"Blake","Hardwick","HAW","DEF",86.17,481600
261224,86,"Dayne","Zorko","BRL","MID FWD",86,480600
1007124,417,"Conor","Nash","HAW","MID",86,480600
1000972,531,"Willem","Drew","PTA","MID",85.35,477000
280965,168,"Steele","Sidebottom","COL","MID",85.29,476700
1015507,643,"Nasiah","Wanganeen-Milera","STK","DEF",85.13,475800
298111,534,"Jeremy","Finlayson","PTA","FWD",85.1,475600
993832,127,"Jacob","Weitering","CAR","DEF",85.09,475500
998215,204,"Will","Setterfield","ESS","MID",85,475000
1004863,16,"Mitchell","Hinge","ADE","DEF",84.86,474300
1009378,462,"Trent","Rivers","MEL","DEF",84.83,474100
1023517,46,"Will","Ashcroft","BRL","MID",84.5,472300
998128,778,"Alex","Witherden","WCE","DEF",84.5,472300
296296,773,"Dom","Sheed","WCE","MID",84.33,471300
294859,766,"Jeremy","McGovern","WCE","DEF",84.22,470700
281085,451,"Steven","May","MEL","DEF",83.9,468900
1009253,348,"Lachie","Ash","GWS","DEF",83.83,468500
1005247,384,"Sam","Taylor","GWS","DEF",83.73,468000
1006126,686,"James","Rowbottom","SYD","MID",83.65,467500
298524,300,"Lachie","Weller","GCS","DEF",83.33,465700
294318,560,"Ollie","Wines","PTA","MID",82.96,463600
293845,307,"Jeremy","Cameron","GEE","FWD",82.8,462700
294518,52,"Joe","Daniher","BRL","FWD",82.65,461900
1001195,31,"Izak","Rankine","ADE","FWD",82.6,461600
1006152,218,"Jordan","Clark","FRE","DEF",82.48,461000
291748,36,"Brodie","Smith","ADE","DEF",82.32,460100
290627,592,"Dion","Prestia","RIC","MID",81.25,454100
1008083,369,"Connor","Idun","GWS","DEF",81.22,453900
1004938,331,"Gryan","Miers","GEE","FWD",80.78,451500
993946,19,"Ben","Keays","ADE","FWD",80.61,450500
993107,367,"Harry","Himmelberg","GWS","DEF",80.59,450400
290629,184,"Dyson","Heppell","ESS","DEF",80.45,449600
992010,154,"Brayden","Maynard","COL","DEF",80.41,449400
294613,238,"Jaeger","O'Meara","FRE","MID",80.38,449200
297255,114,"Mitch","McGovern","CAR","DEF",80.32,448900
1006130,728,"Bailey","Smith","WBD","MID FWD",80.26,448600
990290,739,"Tom","Barrass","WCE","DEF",80.07,447500
292128,779,"Elliot","Yeo","WCE","DEF MID",80,447100
1000072,162,"John","Noble","COL","DEF",79.96,446900
1015889,325,"Max","Holmes","GEE","MID",79.81,446000
1000223,562,"Liam","Baker","RIC","DEF FWD",79.74,445600
295203,567,"Nathan","Broad","RIC","DEF",79.74,445600
1023272,633,"Mitch","Owens","STK","FWD",79.68,445300
993998,511,"Jy","Simpkin","NTH","MID",79.33,443400
1000860,167,"Lachie","Schultz","COL","FWD",79.13,442200
298630,190,"Kyle","Langford","ESS","FWD",79.09,442000
1009708,352,"Jack","Buckley","GWS","DEF",78.78,440300
293713,269,"Brandon","Ellis","GCS","MID",78.75,440100
294036,106,"George","Hewett","CAR","MID",78.74,440000
993903,581,"Jacob","Hopper","RIC","MID",78.63,439400
261510,322,"Tom","Hawkins","GEE","FWD",78.45,438400
291776,649,"Taylor","Adams","SYD","MID FWD",78.23,437200
1006103,173,"Jye","Caldwell","ESS","MID FWD",78.19,437000
296355,502,"Luke","McDonald","NTH","DEF",77.91,435400
296254,405,"Jarman","Impey","HAW","DEF",77.77,434700
294557,446,"Lachie","Hunter","MEL","MID",77.73,434400
1002312,47,"Zac","Bailey","BRL","MID FWD",77.71,434300
1011640,536,"Jason","Horne-Francis","PTA","MID",77.64,433900
990882,23,"Wayne","Milera","ADE","DEF",77.5,433100
1002253,533,"Kane","Farrell","PTA","DEF",77.2,431500
270963,35,"Rory","Sloane","ADE","MID",77,430300
1006114,776,"Bailey J.","Williams","WCE","RUC",76.91,429800
998133,48,"Jarrod","Berry","BRL","MID",76.5,427500
998130,256,"Ben","Ainsworth","GCS","FWD",76.38,426900
994385,758,"Jayden","Hunt","WCE","DEF",76.39,426900
992128,525,"Ryan","Burton","PTA","DEF",76.3,426400
1004095,283,"Jack","Lukosius","GCS","FWD",76.05,425000
1006058,508,"Bailey","Scott","NTH","MID",75.83,423800
1005577,177,"Sam","Draper","ESS","RUC",75.57,422400
290832,296,"David","Swallow","GCS","MID",75.43,421600
998103,658,"Oliver","Florent","SYD","DEF",75.39,421300
290550,319,"Cameron","Guthrie","GEE","MID",83.67,420800
296359,463,"Christian","Salem","MEL","DEF",75.29,420800
1001398,110,"Matthew","Kennedy","CAR","MID",75.14,420000
1002404,721,"Aaron","Naughton","WBD","FWD",75.13,419900
298281,450,"Jake","Lever","MEL","DEF",75.09,419700
1002251,357,"Brent","Daniels","GWS","FWD",75.06,419500
998114,423,"Jack","Scrimshaw","HAW","DEF",75.06,419500
296324,368,"Jesse","Hogan","GWS","FWD",75,419200
280109,386,"Callan","Ward","GWS","MID",74.95,418900
290307,683,"Dane","Rampe","SYD","DEF",74.71,417600
1006133,596,"Jack","Ross","RIC","MID",74.68,417400
1008089,164,"Isaac","Quaynor","COL","DEF",74.65,417200
294469,520,"Aliir","Aliir","PTA","DEF",74.55,416600
294101,712,"Jason","Johannisen","WBD","DEF",74.55,416600
1011981,42,"Josh","Worrell","ADE","DEF",74.5,416400
1002245,563,"Noah","Balta","RIC","DEF",74.3,415300
1017088,186,"Ben","Hobbs","ESS","MID",74.06,413900
1017051,30,"Josh","Rachele","ADE","FWD",73.95,413300
1004912,100,"Tom","De Koning","CAR","RUC",73.69,411800
998205,379,"Harry","Perryman","GWS","DEF",73.63,411500
1006203,17,"Chayce","Jones","ADE","DEF MID",73.61,411400
1004870,320,"Zach","Guthrie","GEE","DEF",73.61,411400
993940,250,"Corey","Wagner","FRE","DEF",73.44,410500
293801,142,"Jamie","Elliott","COL","FWD",73.43,410400
295067,212,"James","Aish","FRE","MID",73.35,409900
1023266,354,"Finn","Callaghan","GWS","MID",73.11,408600
1017109,37,"Jake","Soligo","ADE","MID",73.1,408500
1009241,109,"Brodie","Kemp","CAR","DEF",73.07,408400
295446,266,"Sam","Collins","GCS","DEF",73,408000
295265,366,"Nick","Haynes","GWS","DEF",73,408000
1012829,505,"Will","Phillips","NTH","MID",73,408000
1017110,428,"Josh","Ward","HAW","MID",72.94,407600
1004965,518,"Tristan","Xerri","NTH","RUC",72.89,407400
291548,61,"Ryan","Lester","BRL","DEF",72.56,405500
996765,681,"Tom","Papley","SYD","FWD",72.55,405400
298264,448,"Ed","Langdon","MEL","MID",72.48,405100
292511,343,"Zach","Tuohy","GEE","MID",72.45,404900
990609,50,"Charlie","Cameron","BRL","FWD",72.3,404100
294472,259,"Rory","Atkins","GCS","DEF",72.29,404000
298280,191,"Jayden","Laverde","ESS","DEF",72.26,403900
1011936,676,"Justin","McInerney","SYD","MID",72.17,403300
296420,457,"Alex","Neal-Bullen","MEL","FWD",72.04,402600
1008882,260,"Charlie","Ballard","GCS","DEF",71.91,401900
1005988,621,"Liam","Henry","STK","MID",71.88,401700
1003203,677,"Hayden","McLean","SYD","RUC FWD",71.67,400500
1006059,51,"Keidean","Coleman","BRL","DEF",71.35,398800
1008198,674,"Tom","McCartin","SYD","DEF",71.36,398800
996464,284,"Darcy","Macpherson","GCS","DEF",71.3,398500
291313,147,"Jeremy","Howe","COL","DEF",71.27,398300
290801,753,"Andrew","Gaff","WCE","MID",71.26,398300
1000953,115,"Harry","McKay","CAR","FWD",71.21,398000
1000887,407,"Mitch","Lewis","HAW","FWD",71.13,397500
1017067,84,"Darcy","Wilmot","BRL","DEF",71.09,397300
280317,339,"Rhys","Stanley","GEE","RUC",71.08,397200
1001438,441,"Bayley","Fritsch","MEL","FWD",70.93,396400
298290,123,"Marc","Pittonet","CAR","RUC",70.2,392300
280737,510,"Liam","Shiels","NTH","MID",70.19,392300
992351,735,"Bailey","Williams","WBD","MID",70.04,391500
297452,185,"Nick","Hind","ESS","DEF",69.88,390500
991930,527,"Darcy","Byrne-Jones","PTA","FWD",69.76,389900
1003130,151,"Patrick","Lipinski","COL","FWD",69.73,389700
1012825,435,"Jake","Bowey","MEL","DEF",69.67,389400
997142,670,"Peter","Ladhams","SYD","RUC",69.67,389400
1004385,736,"Oscar","Allen","WCE","FWD",69.52,388500
1001017,498,"Nick","Larkey","NTH","FWD",69.43,388100
291783,205,"Dylan","Shiel","ESS","MID",69.42,388000
294508,481,"Aidan","Corr","NTH","DEF",69.42,388000
1001396,356,"Isaac","Cumming","GWS","DEF MID",69.35,387600
998484,519,"Cameron","Zurhaar","NTH","FWD",69.31,387400
1013133,654,"Braeden","Campbell","SYD","DEF MID",69.18,386600
290826,745,"Jamie","Cripps","WCE","FWD",69.17,386600
1002235,75,"Cam","Rayner","BRL","FWD",68.91,385100
1001028,125,"Jack","Silvagni","CAR","FWD",68.88,384900
1012805,306,"Tanner","Bruhn","GEE","MID",68.79,384400
998791,761,"Jamaine","Jones","WCE","DEF",68.46,382600
1008541,461,"Kysaiah","Pickett","MEL","FWD",68.38,382200
293846,636,"Sebastian","Ross","STK","MID",68.31,381800
1017094,409,"Connor","Macdonald","HAW","FWD",68.24,381400
1000998,24,"Lachlan","Murphy","ADE","FWD",68.18,381100
999331,12,"Darcy","Fogarty","ADE","FWD",68.1,380600
1000932,53,"Tom","Doedee","BRL","DEF",68.09,380500
295584,623,"Bradley","Hill","STK","MID FWD",68.05,380300
999827,488,"Zac","Fisher","NTH","FWD",67.75,378600
992059,247,"Sam","Switkowski","FRE","FWD",67.68,378300
1008312,641,"Liam","Stocker","STK","DEF",67.64,378000
1006136,34,"Lachlan","Sholl","ADE","MID",67.44,376900
993480,625,"Dougal","Howard","STK","DEF",67.39,376600
1001024,421,"Ned","Reeves","HAW","RUC",67.19,375500
291848,659,"Robbie","Fox","SYD","DEF",67.16,375300
999391,468,"Tom","Sparrow","MEL","MID",67.14,375200
1004034,561,"Brandon","Zerk-Thatcher","PTA","DEF",67.14,375200
990740,718,"Rory","Lobb","WBD","FWD",67.05,374700
993979,549,"Sam","Powell-Pepper","PTA","FWD",67,374400
1027935,430,"Josh","Weddle","HAW","DEF",66.88,373800
997100,665,"Will","Hayward","SYD","FWD",66.86,373700
1006096,179,"Xavier","Duursma","ESS","MID",66.79,373200
298421,181,"Jade","Gresham","ESS","FWD",66.77,373200
1007102,335,"Mark","O'Connor","GEE","DEF MID",66.73,372900
1002227,622,"Jack","Higgins","STK","FWD",66.71,372900
999326,310,"Brad","Close","GEE","FWD",66.67,372600
1009195,559,"Dylan","Williams","PTA","DEF",66.65,372500
997933,500,"Griffin","Logue","NTH","DEF",66.53,371800
1011954,171,"Nick","Bryan","ESS","RUC",66.38,371000
1000963,416,"Harry","Morrison","HAW","MID",66.38,371000
990827,577,"Jack","Graham","RIC","FWD",66.35,370800
1000937,323,"Jack","Henry","GEE","DEF",66.27,370400
997316,130,"Lewis","Young","CAR","DEF",66.13,369600
297456,276,"Nick","Holman","GCS","FWD",66.05,369200
1004998,543,"Todd","Marshall","PTA","FWD",66.05,369200
1015873,199,"Archie","Perkins","ESS","FWD",66,368900
1009191,522,"Miles","Bergman","PTA","DEF",65.86,368100
296225,551,"Willie","Rioli","PTA","FWD",65.82,367900
291819,470,"Adam","Tomlinson","MEL","DEF",65.63,366800
250365,523,"Travis","Boak","PTA","MID",65.63,366800
291849,158,"Brody","Mihocek","COL","FWD",65.38,365400
1023477,517,"George","Wardlaw","NTH","MID",65.38,365400
1015810,178,"Sam","Durham","ESS","MID",65.23,364500
1017720,472,"Jacob","van Rooyen","MEL","FWD",65.11,363900
993820,744,"Tom","Cole","WCE","DEF",64.92,362800
290757,644,"Jimmy","Webster","STK","DEF",64.81,362200
293884,206,"Jake","Stringer","ESS","FWD",64.71,361600
993799,272,"Brayden","Fiorini","GCS","MID",64.65,361300
996554,775,"Jake","Waterman","WCE","FWD",64.64,361200
298289,211,"Peter","Wright","ESS","FWD",64.4,359900
1005330,439,"Kade","Chandler","MEL","FWD",64.29,359300
1011803,733,"Cody","Weightman","WBD","FWD",64,357700
1000980,413,"Lloyd","Meek","HAW","RUC",63.94,357300
998134,606,"Josh","Battle","STK","DEF",63.86,356900
998647,135,"Mason","Cox","COL","RUC FWD",63.5,354900
1023025,754,"Reuben","Ginbey","WCE","MID",63.47,354700
1002143,195,"Ben","McKay","ESS","DEF",63.21,353300
997846,69,"Conor","McKenna","BRL","DEF",63.17,353100
1012833,489,"Eddie","Ford","NTH","FWD",63.14,352900
1002264,612,"Hunter","Clark","STK","MID",63.06,352400
1023167,757,"Brady","Hough","WCE","DEF",62.73,350600
993953,58,"Eric","Hipwood","BRL","FWD",62.43,348900
1002228,105,"Lachie","Fogarty","CAR","FWD",62.33,348400
1018016,414,"Seamus","Mitchell","HAW","DEF",62.29,348100
998390,406,"Changkuoth","Jiath","HAW","DEF",62.25,347900
993795,98,"David","Cuningham","CAR","FWD",62.2,347600
1011994,609,"Ryan","Byrnes","STK","MID",62.15,347300
993816,516,"Darcy","Tucker","NTH","MID",62,346500
1009229,313,"Sam","De Koning","GEE","DEF",61.47,343600
291357,338,"Gary","Rohan","GEE","FWD",61.4,343100
290838,747,"Jack","Darling","WCE","FWD",61.3,342600
297473,189,"Jake","Kelly","ESS","DEF",61.24,342200
998260,305,"Jack","Bowes","GEE","DEF",61.18,341900
1006143,628,"Max","King","STK","FWD",61.1,341500
1005107,161,"Nathan","Murphy","COL","DEF",60.95,340600
280744,393,"Luke","Breust","HAW","FWD",60.86,340100
1008893,460,"Harrison","Petty","MEL","DEF FWD",60.64,338900
1009301,731,"Jamarra","Ugle-Hagan","WBD","FWD",60.57,338500
999321,227,"Michael","Frederick","FRE","FWD",60.42,337700
298470,452,"Shane","McAdam","MEL","FWD",67.14,337700
281091,494,"Hugh","Greenwood","NTH","MID",60.36,337300
1008230,25,"Nick","Murray","ADE","DEF",60.12,336000
1006135,377,"Xavier","O'Halloran","GWS","FWD",60.08,335800
1008154,95,"Matthew","Cottrell","CAR","MID FWD",60,335300
1008139,349,"Toby","Bedford","GWS","FWD",59.94,335000
291978,656,"Harry","Cunningham","SYD","DEF",59.91,334800
296190,113,"Jack","Martin","CAR","FWD",59.55,332800
1012860,324,"Oliver","Henry","GEE","FWD",59.55,332800
1008384,40,"Riley","Thilthorpe","ADE","FWD",59.43,332100
1023500,277,"Bailey","Humphrey","GCS","FWD",59.26,331200
991773,143,"Billy","Frampton","COL","DEF",59,329700
1013230,675,"Logan","McDonald","SYD","FWD",59,329700
1002403,588,"Ben","Miller","RIC","RUC FWD",58.85,328900
298409,239,"Alex","Pearce","FRE","DEF",58.83,328800
1006232,692,"Sam","Wicks","SYD","FWD",58.7,328100
