"player_id","supercoach_id","first_name","last_name","team","pos","average","price"
280317,342,"Rhys","Stanley","GEE","RUC",88.38,481000
294557,708,"Lachie","Hunter","WBD","MID",88.14,479800
292511,348,"Zach","Tuohy","GEE","DEF MID",87.84,478100
297907,116,"Nic","Newman","CAR","DEF",87.64,477100
294469,522,"Aliir","Aliir","PTA","DEF",87.64,477000
1005247,391,"Sam","Taylor","GWS","DEF",87.41,475800
280965,175,"Steele","Sidebottom","COL","MID FWD",87.33,475400
297899,448,"James","Harmes","MEL","MID",87.07,473900
993902,367,"Matt","Flynn","GWS","RUC",87,473600
1006130,726,"Bailey","Smith","WBD","MID",86.86,472800
1000972,533,"Willem","Drew","PTA","MID",86.82,472600
298630,196,"Kyle","Langford","ESS","MID",86.76,472300
998128,774,"Alex","Witherden","WCE","DEF",86.67,471700
292128,775,"Elliot","Yeo","WCE","MID",86.5,470800
994389,642,"Jack","Sinclair","STK","DEF",86.29,469700
280506,43,"Taylor","Walker","ADE","FWD",86.24,469400
270146,97,"Ed","Curnow","CAR","MID",86.14,468900
994295,543,"Dan","Houston","PTA","DEF",85.95,467900
291533,458,"Tom","McDonald","MEL","FWD",85.9,467600
1000932,9,"Tom","Doedee","ADE","DEF",85.38,464700
295898,753,"Tim","Kelly","WCE","MID",85.37,464700
998102,202,"Andrew","McGrath","ESS","MID",85.36,464600
290627,594,"Dion","Prestia","RIC","MID",85.22,463900
994185,144,"Jordan","De Goey","COL","MID FWD",85.15,463500
298290,122,"Marc","Pittonet","CAR","RUC",85,462700
1002267,490,"Luke","Davies-Uniacke","NTH","MID",84.9,462100
240399,657,"Lance","Franklin","SYD","FWD",84.88,462000
294685,130,"Zac","Williams","CAR","DEF",84.71,461100
294674,606,"Nick","Vlastuin","RIC","DEF",84.58,460400
1002312,49,"Zac","Bailey","BRL","FWD MID",84.5,459900
291748,38,"Brodie","Smith","ADE","DEF",84.43,459600
998390,410,"Changkuoth","Jiath","HAW","DEF",84.38,459300
1005729,514,"Tarryn","Thomas","NTH","MID FWD",84.38,459300
993993,568,"Shai","Bolton","RIC","FWD MID",84.25,458600
990827,581,"Jack","Graham","RIC","MID FWD",84.05,457500
290527,552,"Trent","McKenzie","PTA","DEF",83.92,456800
296733,310,"Mark","Blicavs","GEE","DEF",83.86,456400
998114,430,"Jack","Scrimshaw","HAW","DEF",83.8,456100
250267,640,"Paddy","Ryder","STK","RUC",83.75,455900
261396,541,"Robbie","Gray","PTA","FWD",83.69,455500
1009199,262,"Noah","Anderson","GCS","MID",83.6,455000
990704,94,"Patrick","Cripps","CAR","MID",83.55,454800
298539,661,"Isaac","Heeney","SYD","FWD",83.5,454500
291902,477,"Jack","Viney","MEL","MID",83.33,453600
298264,454,"Ed","Langdon","MEL","MID",83.1,452300
296351,610,"Jack","Billings","STK","MID",82.89,451200
1009420,248,"Caleb","Serong","FRE","MID",82.86,451000
998260,266,"Jack","Bowes","GCS","DEF",82.84,450900
295461,124,"Adam","Saad","CAR","DEF",82.64,449800
1000223,565,"Liam","Baker","RIC","DEF",82.55,449300
297566,433,"James","Sicily","HAW","DEF",0,448100
296296,766,"Dom","Sheed","WCE","MID",82.27,447800
298289,217,"Peter","Wright","ESS","RUC FWD",82.25,447700
1000937,324,"Jack","Henry","GEE","DEF",82.19,447400
1007881,297,"Wil","Powell","GCS","DEF",82.05,446600
298419,336,"Brandan","Parfitt","GEE","MID",81.76,445000
1006121,529,"Zak","Butters","PTA","FWD",81.5,443600
293845,311,"Jeremy","Cameron","GEE","FWD",81.17,441800
1001398,108,"Matthew","Kennedy","CAR","MID",81,440900
280078,767,"Luke","Shuey","WCE","MID",89.86,440200
990606,212,"Will","Snelling","ESS","FWD",80.79,439700
1004095,288,"Jack","Lukosius","GCS","DEF MID",80.55,438400
993480,626,"Dougal","Howard","STK","DEF",80.24,436700
290188,680,"Sam","Reid","SYD","FWD",79.5,432700
990290,737,"Tom","Barrass","WCE","DEF",79.31,431700
294596,635,"Tim","Membrey","STK","FWD",79.14,430800
294518,56,"Joe","Daniher","BRL","FWD",79.09,430500
260227,325,"Shaun","Higgins","GEE","FWD",79,430000
1009528,368,"Tom","Green","GWS","MID",79,430000
293846,639,"Sebastian","Ross","STK","MID",78.75,428600
293801,147,"Jamie","Elliott","COL","FWD",78.69,428300
291313,153,"Jeremy","Howe","COL","DEF",78.5,427300
290307,678,"Dane","Rampe","SYD","DEF",78.05,424900
1002240,512,"Jaidyn","Stephenson","NTH","FWD",77.84,423700
280737,432,"Liam","Shiels","HAW","MID",77.57,422200
293581,68,"Lincoln","McCarthy","BRL","FWD",77.5,421800
1000953,113,"Harry","McKay","CAR","FWD",77.37,421100
990291,138,"Darcy","Cameron","COL","FWD",77.28,420600
992462,407,"Daniel","Howe","HAW","MID",77.26,420600
992351,735,"Bailey","Williams","WBD","DEF",77.05,419400
1009256,260,"Hayden","Young","FRE","DEF",76.88,418400
294168,45,"Marcus","Adams","BRL","DEF",76.67,417300
1006314,420,"Dylan","Moore","HAW","FWD",76.55,416700
998103,655,"Oliver","Florent","SYD","MID",76.45,416200
994386,308,"Tom","Atkins","GEE","DEF",76.37,415700
1013128,659,"Errol","Gulden","SYD","FWD",76.35,415600
290032,583,"Kane","Lambert","RIC","FWD",76.31,415400
997142,664,"Peter","Ladhams","SYD","RUC FWD",76.27,415100
270896,576,"Trent","Cotchin","RIC","MID",76.12,414300
295265,371,"Nick","Haynes","GWS","DEF",76,413700
295203,569,"Nathan","Broad","RIC","DEF",76,413700
1009253,353,"Lachie","Ash","GWS","DEF MID",75.95,413400
298358,290,"Oleg","Markov","GCS","DEF",75.76,412400
297504,72,"Daniel","McStay","BRL","FWD",75.72,412200
294068,206,"Andrew","Phillips","ESS","RUC",84,411500
298268,744,"Liam","Duggan","WCE","DEF MID",75.57,411300
1000864,395,"Lachlan","Bramble","HAW","DEF",75.5,411000
1011936,669,"Justin","McInerney","SYD","DEF MID",75.5,411000
997078,207,"Mason","Redman","ESS","DEF",75.48,410800
991930,530,"Darcy","Byrne-Jones","PTA","DEF",75.41,410500
296324,374,"Jesse","Hogan","GWS","FWD",75.38,410300
290085,703,"Taylor","Duryea","WBD","DEF",75.38,410300
290838,743,"Jack","Darling","WCE","FWD",75.27,409700
